"","coefficient"
"cna_log2_SIRT2",0
"cna_log2_SIRT3",0
"cna_log2_SIRT4",0
"cna_log2_SIRT6",0
"cna_log2_SIX1",0
"cna_log2_SIX2",0
"cna_log2_SKI",0
"cna_log2_SKIL",0
"cna_log2_SKP2",0
"cna_log2_SLC12A5",0
"cna_log2_SLC34A2",0
"cna_log2_SLC39A1",0
"cna_log2_SLC39A4",0
"cna_log2_SLC3A2",0
"cna_log2_SLC45A3",0
"cna_log2_SLC5A8",0
"cna_log2_SLC9A3R1",0
"cna_log2_SLIT2",0
"cna_log2_SLX4",0
"cna_log2_SMAD2",0
"cna_log2_SMAD3",0
"cna_log2_SMAD4",0
"cna_log2_SMARCA1",0
"cna_log2_SMARCA2",0
"cna_log2_SMARCA4",0
"cna_log2_SMARCB1",0
"cna_log2_SMARCC1",0
"cna_log2_SMARCD1",0
"cna_log2_SMARCE1",0
"cna_log2_SMC1A",0
"cna_log2_SMC3",0
"cna_log2_SMCHD1",0
"cna_log2_SMO",0
"cna_log2_SMR3B",0
"cna_log2_SMURF1",0
"cna_log2_SMYD4",0
"cna_log2_SNAI1",0
"cna_log2_SNCG",0
"cna_log2_SND1",0
"cna_log2_SNORD50A",0
"cna_log2_SNX29",0
"cna_log2_SOCS1",0
"cna_log2_SOCS3",0
"cna_log2_SOD2",0
"cna_log2_SOS1",0
"cna_log2_SOX1",0
"cna_log2_SOX11",0
"cna_log2_SOX15",0
"cna_log2_SOX17",0
"cna_log2_SOX2",0
"cna_log2_SOX21",0
"cna_log2_SOX4",0
"cna_log2_SOX7",0
"cna_log2_SOX9",0
"cna_log2_SP100",0
"cna_log2_SPAG9",0
"cna_log2_SPARC",0
"cna_log2_SPARCL1",0
"cna_log2_SPATA4",0
"cna_log2_SPECC1",0
"cna_log2_SPEN",0
"cna_log2_SPI1",0
"cna_log2_SPINK7",0
"cna_log2_SPINT2",0
"cna_log2_SPOP",0
"cna_log2_SPRY2",0
"cna_log2_SPRY4",0
"cna_log2_SPTA1",0
"cna_log2_SPTAN1",0
"cna_log2_SPTBN1",0
"cna_log2_SQSTM1",0
"cna_log2_SRC",0
"cna_log2_SREBF1",0
"cna_log2_SRGAP3",0
"cna_log2_SRPX",0
"cna_log2_SRSF1",0
"cna_log2_SRSF2",0
"cna_log2_SRSF3",0
"cna_log2_SRSF6",0
"cna_log2_SS18",0
"cna_log2_SS18L1",0
"cna_log2_SSBP2",0
"cna_log2_SSX1",0
"cna_log2_SSX2",0
"cna_log2_SSX2B",0
"cna_log2_SSX4",0
"cna_log2_ST13",0
"cna_log2_ST20",0
"cna_log2_ST5",0
"cna_log2_ST7",0
"cna_log2_STAG1",0
"cna_log2_STAG2",0
"cna_log2_STARD13",0
"cna_log2_STAT1",0
"cna_log2_STAT3",0
"cna_log2_STAT5A",0
"cna_log2_STAT5B",0
"cna_log2_STAT6",0
"cna_log2_STIL",0
"cna_log2_STK10",0
"cna_log2_STK11",0
"cna_log2_STMN1",0
"cna_log2_STRA6",0
"cna_log2_STRADA",0
"cna_log2_STRN",0
"cna_log2_STUB1",0
"cna_log2_STYK1",0
"cna_log2_SUFU",0
"cna_log2_SUZ12",0
"cna_log2_SWAP70",0
"cna_log2_SYK",0
"cna_log2_SYNM",0
"cna_log2_SYNPO2",0
"cna_log2_SYT1",0
"cna_log2_SYT13",0
"cna_log2_TAC1",0
"cna_log2_TACSTD2",0
"cna_log2_TAF1",0
"cna_log2_TAF15",0
"cna_log2_TAGLN",0
"cna_log2_TAL1",0
"cna_log2_TAL2",0
"cna_log2_TALDO1",0
"cna_log2_TANK",0
"cna_log2_TAT",0
"cna_log2_TAZ",0
"cna_log2_TBC1D1",0
"cna_log2_TBC1D15",0
"cna_log2_TBC1D3",0
"cna_log2_TBC1D3C",0
"cna_log2_TBC1D7",0
"cna_log2_TBL1XR1",0
"cna_log2_TBL2",0
"cna_log2_TBRG1",0
"cna_log2_TBX2",0
"cna_log2_TBX3",0
"cna_log2_TBX5",0
"cna_log2_TCEA1",0
"cna_log2_TCEAL7",0
"cna_log2_TCEB1",0
"cna_log2_TCEB3",0
"cna_log2_TCF12",0
"cna_log2_TCF3",0
"cna_log2_TCF4",0
"cna_log2_TCF7L2",0
"cna_log2_TCHP",0
"cna_log2_TCL1A",0
"cna_log2_TCL1B",0
"cna_log2_TCL6",0
"cna_log2_TCP1",0
"cna_log2_TDGF1",0
"cna_log2_TDRG1",0
"cna_log2_TEC",0
"cna_log2_TERT",0
"cna_log2_TES",0
"cna_log2_TET1",0
"cna_log2_TET2",0
"cna_log2_TFAP2A",0
"cna_log2_TFCP2",0
"cna_log2_TFE3",0
"cna_log2_TFEB",0
"cna_log2_TFG",0
"cna_log2_TFPI2",0
"cna_log2_TFPT",0
"cna_log2_TFRC",0
"cna_log2_TGFB1",0
"cna_log2_TGFBI",0
"cna_log2_TGFBR2",0
"cna_log2_TGFBR3",0
"cna_log2_TGIF1",0
"cna_log2_TGM3",0
"cna_log2_THBD",0
"cna_log2_THBS1",0
"cna_log2_THRA",0
"cna_log2_THRAP3",0
"cna_log2_THRB",0
"cna_log2_THSD1",0
"cna_log2_THY1",0
"cna_log2_TIMP3",0
"cna_log2_TINCR",0
"cna_log2_TKTL1",0
"cna_log2_TLE1",0
"cna_log2_TLR4",0
"cna_log2_TLX1",0
"cna_log2_TLX3",0
"cna_log2_TMEFF1",0
"cna_log2_TMEFF2",0
"cna_log2_TMEM127",0
"cna_log2_TMEM140",0
"cna_log2_TMPRSS11A",0
"cna_log2_TMPRSS2",0
"cna_log2_TMPRSS6",0
"cna_log2_TMSB4X",0
"cna_log2_TNC",0
"cna_log2_TNFAIP3",0
"cna_log2_TNFAIP8L2",0
"cna_log2_TNFRSF10A",0
"cna_log2_TNFRSF10B",0
"cna_log2_TNFRSF12A",0
"cna_log2_TNFRSF14",0
"cna_log2_TNFRSF17",0
"cna_log2_TNFRSF18",0
"cna_log2_TNFRSF1B",0
"cna_log2_TNFSF12",0
"cna_log2_TNFSF9",0
"cna_log2_TNK1",0
"cna_log2_TNS4",0
"cna_log2_TOM1L2",0
"cna_log2_TOP1",0
"cna_log2_TOPORS",0
"cna_log2_TP53",0
"cna_log2_TP53BP1",0
"cna_log2_TP53BP2",0
"cna_log2_TP53INP1",0
"cna_log2_TP63",0
"cna_log2_TP73",0
"cna_log2_TPD52",0
"cna_log2_TPM3",0
"cna_log2_TPM4",0
"cna_log2_TPR",0
"cna_log2_TPTE2",0
"cna_log2_TRAF3",0
"cna_log2_TRAF6",0
"cna_log2_TRAF7",0
"cna_log2_TREH",0
"cna_log2_TREX2",0
"cna_log2_TRIB1",0
"cna_log2_TRIB2",0
"cna_log2_TRIM13",0
"cna_log2_TRIM15",0
"cna_log2_TRIM24",0
"cna_log2_TRIM27",0
"cna_log2_TRIM28",0
"cna_log2_TRIM3",0
"cna_log2_TRIM31",0
"cna_log2_TRIM32",0
"cna_log2_TRIM33",0
"cna_log2_TRIM35",0
"cna_log2_TRIM62",0
"cna_log2_TRIM8",0
"cna_log2_TRIO",0
"cna_log2_TRIP11",0
"cna_log2_TRIP6",0
"cna_log2_TRIT1",0
"cna_log2_TRRAP",0
"cna_log2_TSC1",0
"cna_log2_TSC2",0
"cna_log2_TSC22D1",0
"cna_log2_TSG101",0
"cna_log2_TSHR",0
"cna_log2_TSLP",0
"cna_log2_TSPAN1",0
"cna_log2_TSPAN13",0
"cna_log2_TSPAN32",0
"cna_log2_TSSC4",0
"cna_log2_TTC4",0
"cna_log2_TTF1",0
"cna_log2_TUSC1",0
"cna_log2_TUSC2",0
"cna_log2_TUSC7",0
"cna_log2_TWIST1",0
"cna_log2_TWIST2",0
"cna_log2_TXN",0
"cna_log2_TXNIP",0
"cna_log2_TYMS",0
"cna_log2_TYRP1",0
"cna_log2_U2AF1",0
"cna_log2_UBE2C",0
"cna_log2_UBE2QL1",0
"cna_log2_UBE3C",0
"cna_log2_UBE4B",0
"cna_log2_UBIAD1",0
"cna_log2_UBR5",0
"cna_log2_UCA1",0
"cna_log2_UCHL1",0
"cna_log2_UFL1",0
"cna_log2_UHRF1",0
"cna_log2_UHRF2",0
"cna_log2_UIMC1",0
"cna_log2_UNC5A",0
"cna_log2_UNC5B",0
"cna_log2_UNC5C",0
"cna_log2_UNC5D",0
"cna_log2_UNCX",0
"cna_log2_URI1",0
"cna_log2_USP12",0
"cna_log2_USP22",0
"cna_log2_USP33",0
"cna_log2_USP4",0
"cna_log2_USP44",0
"cna_log2_USP6",0
"cna_log2_USP8",0
"cna_log2_USP9X",0
"cna_log2_UVRAG",0
"cna_log2_VAV1",0
"cna_log2_VAV2",0
"cna_log2_VAV3",0
"cna_log2_VDR",0
"cna_log2_VEGFA",0
"cna_log2_VEZT",0
"cna_log2_VHL",0
"cna_log2_VIL1",0
"cna_log2_VIM",0
"cna_log2_VPS53",0
"cna_log2_VSNL1",0
"cna_log2_VTI1A",0
"cna_log2_VTRNA2.1",0
"cna_log2_VWA5A",0
"cna_log2_WAS",0
"cna_log2_WDR11",0
"cna_log2_WDR48",0
"cna_log2_WFDC1",0
"cna_log2_WHSC1",0
"cna_log2_WHSC1L1",0
"cna_log2_WIF1",0
"cna_log2_WISP1",0
"cna_log2_WISP3",0
"cna_log2_WNK2",0
"cna_log2_WNT1",0
"cna_log2_WNT10A",0
"cna_log2_WNT10B",0
"cna_log2_WNT11",0
"cna_log2_WNT2",0
"cna_log2_WNT3",0
"cna_log2_WNT5A",0
"cna_log2_WNT7A",0
"cna_log2_WRN",0
"cna_log2_WT1",0
"cna_log2_WWOX",0
"cna_log2_WWTR1",0
"cna_log2_XAF1",0
"cna_log2_XCL1",0
"cna_log2_XIAP",0
"cna_log2_XIST",0
"cna_log2_XPA",0
"cna_log2_XPC",0
"cna_log2_XPO1",0
"cna_log2_XPO5",0
"cna_log2_XRCC5",0
"cna_log2_YAP1",0
"cna_log2_YBX1",0
"cna_log2_YEATS4",0
"cna_log2_YES1",0
"cna_log2_YPEL3",0
"cna_log2_YWHAE",0
"cna_log2_YWHAG",0
"cna_log2_YWHAQ",0
"cna_log2_YWHAZ",0
"cna_log2_YY1",0
"cna_log2_YY1AP1",0
"cna_log2_ZBTB16",0
"cna_log2_ZBTB18",0
"cna_log2_ZBTB20",0
"cna_log2_ZBTB4",0
"cna_log2_ZBTB48",0
"cna_log2_ZBTB7A",0
"cna_log2_ZBTB7B",0
"cna_log2_ZBTB7C",0
"cna_log2_ZC3H10",0
"cna_log2_ZC3H12A",0
"cna_log2_ZCCHC12",0
"cna_log2_ZCCHC8",0
"cna_log2_ZDHHC2",0
"cna_log2_ZEB1",0
"cna_log2_ZEB1.AS1",0
"cna_log2_ZFAND4",0
"cna_log2_ZFAS1",0
"cna_log2_ZFHX3",0
"cna_log2_ZFP36",0
"cna_log2_ZFP36L1",0
"cna_log2_ZFP36L2",0
"cna_log2_ZFP82",0
"cna_log2_ZHX2",0
"cna_log2_ZIC1",0
"cna_log2_ZIC2",0
"cna_log2_ZMYM2",0
"cna_log2_ZMYM3",0
"cna_log2_ZMYND10",0
"cna_log2_ZMYND11",0
"cna_log2_ZNF133",0
"cna_log2_ZNF185",0
"cna_log2_ZNF217",0
"cna_log2_ZNF268",0
"cna_log2_ZNF292",0
"cna_log2_ZNF331",0
"cna_log2_ZNF366",0
"cna_log2_ZNF382",0
"cna_log2_ZNF384",0
"cna_log2_ZNF429",0
"cna_log2_ZNF479",0
"cna_log2_ZNF521",0
"cna_log2_ZNF668",0
"cna_log2_ZNF703",0
"cna_log2_ZNF750",0
"cna_log2_ZNHIT6",0
"cna_log2_ZNRF3",0
"cna_log2_ZRSR2",0
"cna_log2_ZYX",0
"rppa_levels_ACACA.ACACB.ACC_pS79",0
"rppa_levels_ACACA.ACC1",0
"rppa_levels_ACVRL1.ACVRL1",0
"rppa_levels_AKT1.AKT2.AKT3.Akt",0
"rppa_levels_AKT1.AKT2.AKT3.Akt_pS473",0
"rppa_levels_AKT1.AKT2.AKT3.Akt_pT308",0
"rppa_levels_AKT1S1.PRAS40_pT246",0
"rppa_levels_ANXA1.Annexin.1",0
"rppa_levels_ANXA7.Annexin_VII",0
"rppa_levels_AR.AR",0
"rppa_levels_ARAF.A.Raf_pS299",0
"rppa_levels_ASNS.ASNS",0
"rppa_levels_ATM.ATM",0
"rppa_levels_BAD.Bad_pS112",0
"rppa_levels_BAK1.Bak",0
"rppa_levels_BAP1.Bap1.c.4",0
"rppa_levels_BAX.Bax",0
"rppa_levels_BCL2.Bcl.2",0
"rppa_levels_BCL2L1.Bcl.xL",0
"rppa_levels_BCL2L11.Bim",0
"rppa_levels_BECN1.Beclin",0
"rppa_levels_BID.Bid",0
"rppa_levels_BIRC2..cIAP",0
"rppa_levels_BRAF.B.Raf",0
"rppa_levels_CASP7.Caspase.7_cleavedD198",0
"rppa_levels_CAV1.Caveolin.1",0
"rppa_levels_CCNB1.Cyclin_B1",0
"rppa_levels_CCND1.Cyclin_D1",0
"rppa_levels_CCNE1.Cyclin_E1",0
"rppa_levels_CCNE2.Cyclin_E2",0
"rppa_levels_CDH1.E.Cadherin",0
"rppa_levels_CDH2.N.Cadherin",0
"rppa_levels_CDH3.P.Cadherin",0
"rppa_levels_CDK1.CDK1",0
"rppa_levels_CDKN1A.p21",0
"rppa_levels_CDKN1B.p27",0
"rppa_levels_CDKN1B.p27_pT157",0
"rppa_levels_CDKN1B.p27_pT198",0
"rppa_levels_CHEK1.Chk1",0
"rppa_levels_CHEK1.Chk1_pS345",0
"rppa_levels_CHEK2.Chk2",0
"rppa_levels_CHEK2.Chk2_pT68",0
"rppa_levels_CLDN7.Claudin.7",0
"rppa_levels_COL6A1.Collagen_VI",0
"rppa_levels_CTNNB1.beta.Catenin",0
"rppa_levels_DIABLO.Smac",0
"rppa_levels_DIRAS3.DIRAS3",0
"rppa_levels_DVL3.Dvl3",0
"rppa_levels_EEF2.eEF2",0
"rppa_levels_EEF2K.eEF2K",0
"rppa_levels_EGFR.EGFR",0
"rppa_levels_EGFR.EGFR_pY1068",0
"rppa_levels_EGFR.EGFR_pY1173",0
"rppa_levels_EIF4E.eIF4E",0
"rppa_levels_EIF4EBP1.4E.BP1",0
"rppa_levels_EIF4EBP1.4E.BP1_pS65",0
"rppa_levels_EIF4EBP1.4E.BP1_pT37T46",0
"rppa_levels_EIF4EBP1.4E.BP1_pT70",0
"rppa_levels_EIF4G1.eIF4G",0
"rppa_levels_ERBB2.HER2",0
"rppa_levels_ERBB2.HER2_pY1248",0
"rppa_levels_ERBB3.HER3",0
"rppa_levels_ERBB3.HER3_pY1298",0
"rppa_levels_ERCC1.ERCC1",0
"rppa_levels_ERRFI1.MIG.6",0
"rppa_levels_ESR1.ER.alpha",0
"rppa_levels_ESR1.ER.alpha_pS118",0
"rppa_levels_ETS1.ETS.1",0
"rppa_levels_FASN.FASN",0
"rppa_levels_FN1.Fibronectin",0
"rppa_levels_FOXM1.FoxM1",0
"rppa_levels_FOXO3.FOXO3a",0
"rppa_levels_FOXO3.FOXO3a_pS318_S321",0
"rppa_levels_G6PD.G6PD",0
"rppa_levels_GAB2.GAB2",0
"rppa_levels_GAPDH.GAPDH",0
"rppa_levels_GATA3.GATA3",0
"rppa_levels_GSK3A.GSK3B.GSK3_pS9",0
"rppa_levels_GSK3A.GSK3B.GSK3.alpha.beta",0
"rppa_levels_GSK3A.GSK3B.GSK3.alpha.beta_pS21_S9",0
"rppa_levels_HSPA1A.HSP70",0
"rppa_levels_IGFBP2.IGFBP2",0
"rppa_levels_INPP4B.INPP4B",0
"rppa_levels_IRS1.IRS1",0
"rppa_levels_ITGA2.CD49b",0
"rppa_levels_JUN.c.Jun_pS73",0
"rppa_levels_KDR.VEGFR2",0
"rppa_levels_KIT.c.Kit",0
"rppa_levels_LCK.Lck",0
"rppa_levels_MAP2K1.MEK1",0
"rppa_levels_MAP2K1.MEK1_pS217_S221",0
"rppa_levels_MAPK1.MAPK3.MAPK_pT202_Y204",0
"rppa_levels_MAPK1.ERK2",0
"rppa_levels_MAPK14.p38_MAPK",0
"rppa_levels_MAPK14.p38_pT180_Y182",0
"rppa_levels_MAPK8.JNK_pT183_Y185",0
"rppa_levels_MAPK9.JNK2",0
"rppa_levels_MET.c.Met_pY1235",0
"rppa_levels_MRE11A.Mre11",0
"rppa_levels_MS4A1.CD20",0
"rppa_levels_MSH2.MSH2",0
"rppa_levels_MSH6.MSH6",0
"rppa_levels_MTOR.mTOR",0
"rppa_levels_MTOR.mTOR_pS2448",0
"rppa_levels_MYC.c.Myc",0
"rppa_levels_MYH11.MYH11",0
"rppa_levels_MYH9.Myosin.IIa.pS1943",0
"rppa_levels_NDRG1.NDRG1_pT346",0
"rppa_levels_NF2.NF2",0
"rppa_levels_NFKB1.NF.kB.p65_pS536",0
"rppa_levels_NOTCH1.Notch1",0
"rppa_levels_NRAS.N.Ras",0
"rppa_levels_NRG1.Heregulin",0
"rppa_levels_PARK7.DJ.1",0
"rppa_levels_PCNA.PCNA",0
"rppa_levels_PDCD4.PDCD4",0
"rppa_levels_PDK1.PDK1",0
"rppa_levels_PDK1.PDK1_pS241",0
"rppa_levels_PEA15.PEA15",0
"rppa_levels_PEA15.PEA15_pS116",0
"rppa_levels_PECAM1.CD31",0
"rppa_levels_PGR.PR",0
"rppa_levels_PIK3CA..PI3K.p110.alpha",0
"rppa_levels_PIK3R1.PIK3R2.PI3K.p85",0
"rppa_levels_PRDX1.PRDX1",0
"rppa_levels_PREX1.PREX1",0
"rppa_levels_PRKAA1.AMPK_alpha",0
"rppa_levels_PRKAA1.AMPK_pT172",0
"rppa_levels_PRKCA..PKC.alpha",0
"rppa_levels_PRKCA..PKC.alpha_pS657",0
"rppa_levels_PRKCB.PKC.pan_BetaII_pS660",0
"rppa_levels_PRKCD.PKC.delta_pS664",0
"rppa_levels_PTEN.PTEN",0
"rppa_levels_PXN.Paxillin",0
"rppa_levels_RAB11A.RAB11B.Rab11",0
"rppa_levels_RAB25.Rab25",0
"rppa_levels_RAD50.Rad50",0
"rppa_levels_RAD51.Rad51",0
"rppa_levels_RAF1.C.Raf",0
"rppa_levels_RAF1.C.Raf_pS338",0
"rppa_levels_RB1.Rb_pS807_S811",0
"rppa_levels_RBM15.RBM15",0
"rppa_levels_RICTOR.Rictor",0
"rppa_levels_RICTOR.Rictor_pT1135",0
"rppa_levels_RPS6.S6",0
"rppa_levels_RPS6.S6_pS235_S236",0
"rppa_levels_RPS6.S6_pS240_S244",0
"rppa_levels_RPS6KA1.p90RSK",0
"rppa_levels_RPS6KA1.p90RSK_pT359_S363",0
"rppa_levels_RPS6KB1.p70S6K",0
"rppa_levels_RPS6KB1.p70S6K_pT389",0
"rppa_levels_RPTOR.Raptor",0
"rppa_levels_SCD1.SCD1",0
"rppa_levels_SERPINE1.PAI.1",0
"rppa_levels_SHC1.Shc_pY317",0
"rppa_levels_SMAD1.Smad1",0
"rppa_levels_SMAD3.Smad3",-0.282444734112664
"rppa_levels_SMAD4.Smad4",0
"rppa_levels_SQSTM1.p62.LCK.ligand",0
"rppa_levels_SRC.Src",0
"rppa_levels_SRC.Src_pY416",0
"rppa_levels_SRC.Src_pY527",0
"rppa_levels_SRSF1.SF2",0
"rppa_levels_STAT3.STAT3_pY705",0
"rppa_levels_STAT5A.STAT5.alpha",0
"rppa_levels_STK11.LKB1",0
"rppa_levels_STMN1.Stathmin",0
"rppa_levels_SYK.Syk",0
"rppa_levels_TFRC.TFRC",0
"rppa_levels_TGM2.Transglutaminase",0
"rppa_levels_TIGAR.TIGAR",0
"rppa_levels_TP53.p53",0
"rppa_levels_TP53BP1.53BP1",0
"rppa_levels_TSC1.TSC1",0
"rppa_levels_TSC2.Tuberin",0
"rppa_levels_TSC2.Tuberin_pT1462",0
"rppa_levels_TUBA1B.Acetyl.a.Tubulin.Lys40",0
"rppa_levels_VHL.VHL",0
"rppa_levels_WWTR1.TAZ",0
"rppa_levels_XBP1.XBP1",0
"rppa_levels_XRCC1.XRCC1",0
"rppa_levels_XRCC5.Ku80",0
"rppa_levels_YAP1.YAP",0
"rppa_levels_YAP1.YAP_pS127",0
"rppa_levels_YBX1.YB.1",0
"rppa_levels_YBX1.YB.1_pS102",0
"rppa_levels_YWHAB.14.3.3_beta",0
"rppa_levels_YWHAE.14.3.3_epsilon",0
"rppa_levels_YWHAZ.14.3.3_zeta",0
"alterations_ABCA4_ARHGAP29",0
"alterations_ABCA7_STK11",0
"alterations_ABLIM2_PPP2R2C",0
"alterations_ACACA_ADAM9",0
"alterations_ACLY_JUP",0
"alterations_ACOT7_DNAJC11",0
"alterations_ACOXL_UNC5D",0
"alterations_ACSL6_FNIP1",0
"alterations_ADAM9_TESMIN",0
"alterations_ADAP1_MAD1L1",0
"alterations_ADAT3_DAZAP1",0
"alterations_ADCY9_CREBBP",0
"alterations_ADGRE1_DNMT1",0
"alterations_ADGRF1_MCM3",0
"alterations_ADGRF1_MEP1A",0
"alterations_ADGRL3_ROBO1",0
"alterations_ADORA2B_TIMP3",0
"alterations_AHI1_NOS1AP",0
"alterations_AHNAK_RAD9A",0
"alterations_AHR_TSPAN13",0
"alterations_ALG14_JAK1",0
"alterations_ALK_TPM1",0
"alterations_ALKAL1_NCOA2",0
"alterations_AMMECR1_STAG2",0
"alterations_ANKRD45_RASAL2",0
"alterations_ANKS1B_POLE",0
"alterations_ANLN_POU6F2",0
"alterations_ANOS1_KDM6A",0
"alterations_ANXA4_GKN1",0
"alterations_APOPT1_EHF",0
"alterations_ARFGEF2_PTP4A2",0
"alterations_ARHGAP10_FBXW7",0
"alterations_ARHGAP26_VDAC1",0
"alterations_ARHGAP29_MID2",0
"alterations_ARHGEF12_GRIK4",0
"alterations_ARHGEF2_ASH1L",0
"alterations_ARHGEF2_GON4L",0
"alterations_ARHGEF2_S100A7",0
"alterations_ARHGEF7_KLF10",0
"alterations_ARHGEF9_MSI2",0
"alterations_ARID1A_HNRNPK",0
"alterations_ARID1A_ZDHHC18",0
"alterations_ARID1B_SMOC2",0
"alterations_ARID2_SPATS1",0
"alterations_ARIH2_RHOA",0
"alterations_ARPP19_MYO5A",0
"alterations_ATAD5_PTP4A1",0
"alterations_ATF7IP_PLBD1",0
"alterations_ATP11B_NET1",0
"alterations_ATP6V0A1_STAT5A",0
"alterations_B4GALT4_H19",0
"alterations_BAALC_HOOK3",0
"alterations_BAALC_RSU1",0
"alterations_BAD_MACROD1",0
"alterations_BAG4_WRN",0
"alterations_BAIAP2_RNF213",0
"alterations_BCAR3_EVI5",0
"alterations_BCAR4_EPS15L1",0
"alterations_BCAR4_IQCK",0
"alterations_BCAS3_MSI2",0
"alterations_BCKDHB_TTK",0
"alterations_BCL11B_MIPOL1",0
"alterations_BCL2L1_NOL4L",0
"alterations_BCL9_MPTX1",0
"alterations_BCR_PPIL2",0
"alterations_BECN1_GALNT18",0
"alterations_BICD1_HUWE1",0
"alterations_BIRC6_MYCNOS",0
"alterations_BMP7_MACROD2",0
"alterations_BRD4_PGLYRP2",0
"alterations_BRIP1_RHBDF2",0
"alterations_BRIP1_ST6GALNAC2",0
"alterations_BZW2_TSPAN13",0
"alterations_C1orf116_LIN9",0
"alterations_C2orf40_UXS1",0
"alterations_C2orf74_XPO1",0
"alterations_C5orf66_JUP",0
"alterations_C6orf203_PDSS2",0
"alterations_CABIN1_GRIN2A",0
"alterations_CACNA1A_SMIM7",0
"alterations_CACNA1C_PPFIBP1",0
"alterations_CACNA2D2_RHOA",0
"alterations_CAMK1D_NEBL",0
"alterations_CAPS2_YEATS4",0
"alterations_CAPZB_CDKN2A",0
"alterations_CARD11_GNA12",0
"alterations_CARM1_SMARCA4",0
"alterations_CASKIN1_CREBBP",0
"alterations_CAT_FAM21EP",0
"alterations_CBX3_CDK14",0
"alterations_CC2D1B_EPS15",0
"alterations_CCDC13_USP4",0
"alterations_CCDC18_EPS15",0
"alterations_CCDC18_RPL5",0
"alterations_CCNB1IP1_TRIM35",0
"alterations_CCND3_TRERF1",0
"alterations_CCNE1_ZFAND3",0
"alterations_CD44_CREBZF",0
"alterations_CDADC1_RB1",0
"alterations_CDC42BPA_WWOX",0
"alterations_CDC5L_TMEM63B",0
"alterations_CDH18_ZMYND11",0
"alterations_CDH4_OSBPL2",0
"alterations_CDH5_MMP15",0
"alterations_CDH6_NUP133",0
"alterations_CDK12_IKZF3",0
"alterations_CDK12_PLXDC1",0
"alterations_CDK12_TAF15",0
"alterations_CDK6_HEPACAM2",0
"alterations_CDK8_UBL3",0
"alterations_CDKAL1_PPARG",0
"alterations_CDKAL1_TBC1D1",0
"alterations_CDKN2A_EXD2",0
"alterations_CDKN2A_MGA",0
"alterations_CDRT4_NCOR1",0
"alterations_CDX2_SLC7A1",0
"alterations_CENPP_WNK2",0
"alterations_CENPS_UBE4B",0
"alterations_CEP128_TSHR",0
"alterations_CEP250_NINL",0
"alterations_CFDP1_WWOX",0
"alterations_CHMP2A_TRIM28",0
"alterations_CHMP4C_ITGB1",0
"alterations_CIDECP_FANCD2",0
"alterations_CLDN11_FNDC3B",0
"alterations_CLU_MYH9",0
"alterations_CMAS_GAS5",0
"alterations_CMAS_RASSF8",0
"alterations_CNN1_HNRNPUL1",0
"alterations_CNOT11_NPAS2",0
"alterations_CNTN5_YAP1",0
"alterations_COBL_FKBP9",0
"alterations_COG5_FOXP1",0
"alterations_COG6_DLEU1",0
"alterations_COL5A1_PTGES2",0
"alterations_COMT_DGCR8",0
"alterations_COPS2_CTTN",0
"alterations_CORT_UBE4B",0
"alterations_COX6C_TDRD12",0
"alterations_CPSF6_TBC1D15",0
"alterations_CREBBP_NLRC3",0
"alterations_CREBBP_PRSS22",0
"alterations_CRYBA4_PPARG",0
"alterations_CSNK2A1_ZNF343",0
"alterations_CSPG5_SMARCC1",0
"alterations_CTDSPL_WRN",0
"alterations_CTNNB1_SEM1",0
"alterations_CTTN_ERBB2",0
"alterations_CUL4B_SEPT6",0
"alterations_DAPK2_HERC1",0
"alterations_DAZAP1_SCAMP4",0
"alterations_DCAF1_RHOA",0
"alterations_DCC_MYO5B",0
"alterations_DCDC2_MBOAT1",0
"alterations_DCDC2_MRS2",0
"alterations_DEAF1_SH3GL1",0
"alterations_DEK_KIF25",0
"alterations_DHRS12_RASL11A",0
"alterations_DLEU2_MED4",0
"alterations_DLG1_MYO9B",0
"alterations_DLG3_MED12",0
"alterations_DNHD1_NUP98",0
"alterations_DNM2_RFX2",0
"alterations_DNMT3B_DUSP15",0
"alterations_DOCK3_SMARCC1",0
"alterations_DUSP15_NCOA3",0
"alterations_E2F3_MYL4",0
"alterations_E2F3_USP12",0
"alterations_EFHD2_SPEN",0
"alterations_EFNA1_PVT1",0
"alterations_EGFR_GRB10",0
"alterations_EGFR_GYG1",0
"alterations_EGFR_RHBDD2",0
"alterations_EIF3E_PTK2",0
"alterations_ELP4_GSTP1",0
"alterations_EMC2_TANK",0
"alterations_EMP3_FNDC3B",0
"alterations_ENTPD5_NUBPL",0
"alterations_EP300_HAUS8",0
"alterations_EP300_MCHR1",0
"alterations_EPB41_GMEB1",0
"alterations_EPB41_HGSNAT",0
"alterations_EPB41L1_RBBP8",0
"alterations_EPS8_PIK3C2G",0
"alterations_ERBB2_MTSS1",0
"alterations_ERBB2_PPP1R1B",0
"alterations_ERBB2_TATDN1",0
"alterations_ERCC2_NOVA2",0
"alterations_ERCC6L2_PTPRD",0
"alterations_ERRFI1_LUZP1",0
"alterations_ESYT1_PA2G4",0
"alterations_ETV6_PRH2",0
"alterations_EXT1_NALF1",0
"alterations_EXT1_WDYHV1",0
"alterations_FABP2_ROCK1",0
"alterations_FAF1_UBE3C",0
"alterations_FAT2_NSD1",0
"alterations_FBLN1_SBF1",0
"alterations_FBLN1_SMC1B",0
