"","coefficient"
"cna_log2_NIN",0
"cna_log2_NINJ1",0
"cna_log2_NINL",0
"cna_log2_NIPBL",0
"cna_log2_NIT2",0
"cna_log2_NKX2.1",0
"cna_log2_NKX2.8",0
"cna_log2_NKX3.1",0
"cna_log2_NME1",0
"cna_log2_NNAT",0
"cna_log2_NOL7",0
"cna_log2_NONO",0
"cna_log2_NOTCH1",0
"cna_log2_NOTCH2",0
"cna_log2_NOTCH3",0
"cna_log2_NOTCH4",0
"cna_log2_NOV",0
"cna_log2_NPAS2",0
"cna_log2_NPM1",0
"cna_log2_NPRL2",0
"cna_log2_NR0B2",0
"cna_log2_NR1I2",0
"cna_log2_NR2C2",0
"cna_log2_NR4A1",0
"cna_log2_NR4A3",0
"cna_log2_NRAS",0
"cna_log2_NRBP1",0
"cna_log2_NRCAM",0
"cna_log2_NRF1",0
"cna_log2_NRG1",0
"cna_log2_NRSN2",0
"cna_log2_NSD1",0
"cna_log2_NT5C2",0
"cna_log2_NTHL1",0
"cna_log2_NTRK1",0
"cna_log2_NTRK3",0
"cna_log2_NUAK1",0
"cna_log2_NUAK2",0
"cna_log2_NUMA1",0
"cna_log2_NUMB",0
"cna_log2_NUP133",0
"cna_log2_NUP214",0
"cna_log2_NUP93",0
"cna_log2_NUP98",0
"cna_log2_NUPR1",0
"cna_log2_NUTM1",0
"cna_log2_NUTM2B",0
"cna_log2_NUTM2D",0
"cna_log2_OLFM4",0
"cna_log2_OLIG2",0
"cna_log2_OLR1",0
"cna_log2_OMD",0
"cna_log2_ONECUT1",0
"cna_log2_OPCML",0
"cna_log2_OSCP1",0
"cna_log2_OSGIN1",0
"cna_log2_OTX2",0
"cna_log2_P2RY8",0
"cna_log2_PA2G4",0
"cna_log2_PABPC1",0
"cna_log2_PACRG",0
"cna_log2_PADI2",0
"cna_log2_PAEP",0
"cna_log2_PAFAH1B1",0
"cna_log2_PAFAH1B2",0
"cna_log2_PAIP2",0
"cna_log2_PAK1",0
"cna_log2_PAK7",0
"cna_log2_PALB2",0
"cna_log2_PANX2",0
"cna_log2_PARK2",0
"cna_log2_PARK7",0
"cna_log2_PARM1",0
"cna_log2_PARP1",0
"cna_log2_PATZ1",0
"cna_log2_PAWR",0
"cna_log2_PAX2",0
"cna_log2_PAX3",0
"cna_log2_PAX4",0
"cna_log2_PAX5",0
"cna_log2_PAX6",0
"cna_log2_PAX7",0
"cna_log2_PAX8",0
"cna_log2_PBK",0
"cna_log2_PBRM1",0
"cna_log2_PBX1",0
"cna_log2_PBX2",0
"cna_log2_PCAT1",0
"cna_log2_PCAT5",0
"cna_log2_PCBP1",0
"cna_log2_PCDH10",0
"cna_log2_PCDH17",0
"cna_log2_PCDH8",0
"cna_log2_PCDH9",0
"cna_log2_PCDHGC3",0
"cna_log2_PCGF2",0
"cna_log2_PCM1",0
"cna_log2_PDCD1LG2",0
"cna_log2_PDCD4",0
"cna_log2_PDCD5",0
"cna_log2_PDE4DIP",0
"cna_log2_PDGFA",0
"cna_log2_PDGFB",0
"cna_log2_PDGFRA",0
"cna_log2_PDGFRB",0
"cna_log2_PDGFRL",0
"cna_log2_PDLIM4",0
"cna_log2_PDS5B",0
"cna_log2_PDSS2",0
"cna_log2_PDX1",0
"cna_log2_PDZK1IP1",0
"cna_log2_PEA15",0
"cna_log2_PEBP1",0
"cna_log2_PEG3",0
"cna_log2_PELP1",0
"cna_log2_PER1",0
"cna_log2_PER2",0
"cna_log2_PF4",0
"cna_log2_PFN1",0
"cna_log2_PGR",0
"cna_log2_PGRMC2",0
"cna_log2_PHACTR4",0
"cna_log2_PHB",0
"cna_log2_PHC3",0
"cna_log2_PHF6",0
"cna_log2_PHLDA2",0
"cna_log2_PHLDA3",0
"cna_log2_PHLPP1",0
"cna_log2_PHLPP2",0
"cna_log2_PHOX2A",0
"cna_log2_PHOX2B",0
"cna_log2_PIAS1",0
"cna_log2_PICALM",0
"cna_log2_PIGU",0
"cna_log2_PIK3CA",0
"cna_log2_PIK3CB",0
"cna_log2_PIK3CG",0
"cna_log2_PIK3R1",0
"cna_log2_PIK3R2",0
"cna_log2_PIM1",0
"cna_log2_PIM2",0
"cna_log2_PIM3",0
"cna_log2_PIN1",0
"cna_log2_PINX1",0
"cna_log2_PIR",0
"cna_log2_PITX2",0
"cna_log2_PIWIL1",0
"cna_log2_PIWIL2",0
"cna_log2_PKD1",0
"cna_log2_PKNOX1",0
"cna_log2_PLA2G16",0
"cna_log2_PLA2G2A",0
"cna_log2_PLA2G7",0
"cna_log2_PLA2R1",0
"cna_log2_PLAC8",0
"cna_log2_PLAG1",0
"cna_log2_PLAGL1",0
"cna_log2_PLAGL2",0
"cna_log2_PLCB3",0
"cna_log2_PLCB4",0
"cna_log2_PLCD1",0
"cna_log2_PLCE1",0
"cna_log2_PLCG1",0
"cna_log2_PLD1",0
"cna_log2_PLEKHO1",0
"cna_log2_PLK1",0
"cna_log2_PLK2",0
"cna_log2_PLK5",0
"cna_log2_PLXNB1",0
"cna_log2_PLXNB2",0
"cna_log2_PLXNC1",0
"cna_log2_PML",0
"cna_log2_PMS1",0
"cna_log2_PMS2",0
"cna_log2_PNN",0
"cna_log2_POLD1",0
"cna_log2_POLE",0
"cna_log2_POLG",0
"cna_log2_POLQ",0
"cna_log2_POLRMT",0
"cna_log2_POT1",0
"cna_log2_POU2AF1",0
"cna_log2_POU2F3",0
"cna_log2_POU5F1",0
"cna_log2_POU6F2",0
"cna_log2_PPARA",0
"cna_log2_PPARG",0
"cna_log2_PPFIBP1",0
"cna_log2_PPM1A",0
"cna_log2_PPM1D",0
"cna_log2_PPM1L",0
"cna_log2_PPP1CA",0
"cna_log2_PPP1R10",0
"cna_log2_PPP1R13L",0
"cna_log2_PPP1R14A",0
"cna_log2_PPP1R1B",0
"cna_log2_PPP2CA",0
"cna_log2_PPP2CB",0
"cna_log2_PPP2R1A",0
"cna_log2_PPP2R1B",0
"cna_log2_PPP2R2C",0
"cna_log2_PPP2R4",0
"cna_log2_PPP2R5C",0
"cna_log2_PPP3CC",0
"cna_log2_PPP6C",0
"cna_log2_PRAME",0
"cna_log2_PRCC",0
"cna_log2_PRDM1",0
"cna_log2_PRDM10",0
"cna_log2_PRDM11",0
"cna_log2_PRDM12",0
"cna_log2_PRDM13",0
"cna_log2_PRDM14",0
"cna_log2_PRDM15",0
"cna_log2_PRDM16",0
"cna_log2_PRDM2",0
"cna_log2_PRDM4",0
"cna_log2_PRDM5",0
"cna_log2_PRDM6",0
"cna_log2_PRDM8",0
"cna_log2_PRDM9",0
"cna_log2_PREX2",0
"cna_log2_PRF1",0
"cna_log2_PRICKLE1",0
"cna_log2_PRKAA1",0
"cna_log2_PRKAA2",0
"cna_log2_PRKACA",0
"cna_log2_PRKAR1A",0
"cna_log2_PRKCA",0
"cna_log2_PRKCB",0
"cna_log2_PRKCD",0
"cna_log2_PRKCDBP",0
"cna_log2_PRKCE",0
"cna_log2_PRKCI",0
"cna_log2_PRMT5",0
"cna_log2_PRODH",0
"cna_log2_PROX1",0
"cna_log2_PRPF40B",0
"cna_log2_PRR5",0
"cna_log2_PRRX1",0
"cna_log2_PSIP1",0
"cna_log2_PSMD10",0.0529164538355845
"cna_log2_PTCH1",0
"cna_log2_PTCH2",0
"cna_log2_PTCSC3",0
"cna_log2_PTEN",0
"cna_log2_PTENP1",0
"cna_log2_PTGDR",0
"cna_log2_PTK2B",0
"cna_log2_PTK6",0
"cna_log2_PTK7",0
"cna_log2_PTMA",0
"cna_log2_PTP4A1",0
"cna_log2_PTP4A2",0
"cna_log2_PTP4A3",0
"cna_log2_PTPDC1",0
"cna_log2_PTPN1",0
"cna_log2_PTPN11",0
"cna_log2_PTPN12",0
"cna_log2_PTPN13",0
"cna_log2_PTPN2",0
"cna_log2_PTPN23",0
"cna_log2_PTPN6",0
"cna_log2_PTPRB",0
"cna_log2_PTPRC",0
"cna_log2_PTPRD",0
"cna_log2_PTPRJ",0
"cna_log2_PTPRK",0
"cna_log2_PTPRT",0
"cna_log2_PTTG1",0
"cna_log2_PTTG1IP",0
"cna_log2_PTTG2",0
"cna_log2_PVT1",0
"cna_log2_PWAR4",0
"cna_log2_PWWP2A",0
"cna_log2_PYCARD",0
"cna_log2_PYHIN1",0
"cna_log2_QKI",0
"cna_log2_RAB11A",0
"cna_log2_RAB18",0
"cna_log2_RAB22A",0
"cna_log2_RAB23",0
"cna_log2_RAB25",0
"cna_log2_RAB7A",0
"cna_log2_RAB8A",0
"cna_log2_RABEP1",0
"cna_log2_RAC1",0
"cna_log2_RAD17",0
"cna_log2_RAD21",0
"cna_log2_RAD23B",0
"cna_log2_RAD51B",0
"cna_log2_RAD51C",0
"cna_log2_RAF1",0
"cna_log2_RALGDS",0
"cna_log2_RANBP2",0
"cna_log2_RANBP9",0
"cna_log2_RAP1A",0
"cna_log2_RAP1GAP",0
"cna_log2_RAP1GDS1",0
"cna_log2_RARA",0
"cna_log2_RARB",0
"cna_log2_RARRES3",0
"cna_log2_RASA1",0
"cna_log2_RASAL1",0
"cna_log2_RASAL2",0
"cna_log2_RASL10A",0
"cna_log2_RASL10B",0
"cna_log2_RASL11A",0
"cna_log2_RASSF1",0
"cna_log2_RASSF10",0
"cna_log2_RASSF2",0
"cna_log2_RASSF3",0
"cna_log2_RASSF4",0
"cna_log2_RASSF5",0
"cna_log2_RASSF8",0
"cna_log2_RB1",0
"cna_log2_RB1CC1",0
"cna_log2_RBBP7",0
"cna_log2_RBBP8",0
"cna_log2_RBL1",0
"cna_log2_RBL2",0
"cna_log2_RBM10",0
"cna_log2_RBM14",0
"cna_log2_RBM15",0
"cna_log2_RBM3",0
"cna_log2_RBM38",0
"cna_log2_RBM4",0
"cna_log2_RBM5",0
"cna_log2_RBM6",0
"cna_log2_RBMS3",0
"cna_log2_RBMX",0
"cna_log2_RBP1",0
"cna_log2_RCHY1",0
"cna_log2_RECK",0
"cna_log2_RECQL4",0
"cna_log2_REL",0
"cna_log2_RERE",0
"cna_log2_RET",0
"cna_log2_RFC1",0
"cna_log2_RFC3",0
"cna_log2_RFWD2",0
"cna_log2_RFWD3",0
"cna_log2_RGL4",0
"cna_log2_RGPD3",0
"cna_log2_RGR",0
"cna_log2_RGS7",0
"cna_log2_RHEB",0
"cna_log2_RHO",0
"cna_log2_RHOA",0
"cna_log2_RHOB",0
"cna_log2_RHOBTB2",0
"cna_log2_RHOC",0
"cna_log2_RHOH",0
"cna_log2_RING1",0
"cna_log2_RINT1",0
"cna_log2_RIT1",0
"cna_log2_RITA1",0
"cna_log2_RMI2",0
"cna_log2_RNASEL",0
"cna_log2_RNASET2",0
"cna_log2_RND3",0
"cna_log2_RNF111",0
"cna_log2_RNF144A",0
"cna_log2_RNF180",0
"cna_log2_RNF213",0
"cna_log2_RNF43",0
"cna_log2_RNF8",0
"cna_log2_RNH1",0
"cna_log2_ROBO1",0
"cna_log2_ROBO2",0
"cna_log2_ROCK1",0
"cna_log2_ROR2",0
"cna_log2_ROS1",0
"cna_log2_RPA1",0
"cna_log2_RPL10",0
"cna_log2_RPL11",0
"cna_log2_RPL22",0
"cna_log2_RPL23",0
"cna_log2_RPL5",0
"cna_log2_RPN1",0
"cna_log2_RPRM",0
"cna_log2_RPS6KA2",0
"cna_log2_RPS6KA3",0
"cna_log2_RPS6KA6",0
"cna_log2_RQCD1",0
"cna_log2_RRAS",0
"cna_log2_RRAS2",0
"cna_log2_RSF1",0
"cna_log2_RSPO2",0
"cna_log2_RSPO3",0
"cna_log2_RTN4",0
"cna_log2_RTN4IP1",0
"cna_log2_RUNX1",0
"cna_log2_RUNX1T1",0
"cna_log2_RUNX2",0
"cna_log2_RUNX3",0
"cna_log2_RXRA",0
"cna_log2_S100A11",0
"cna_log2_S100A2",0
"cna_log2_S100A4",0
"cna_log2_S100A7",0
"cna_log2_S100A8",0
"cna_log2_SAA1",0
"cna_log2_SAFB",0
"cna_log2_SAFB2",0
"cna_log2_SAG",0
"cna_log2_SALL2",0
"cna_log2_SALL4",0
"cna_log2_SAMD9L",0
"cna_log2_SART3",0
"cna_log2_SASH1",0
"cna_log2_SATB1",0
"cna_log2_SBDS",0
"cna_log2_SBSN",0
"cna_log2_SCAF4",0
"cna_log2_SCGB3A1",0
"cna_log2_SCRIB",0
"cna_log2_SCUBE2",0
"cna_log2_SCYL1",0
"cna_log2_SDC4",0
"cna_log2_SDHA",0
"cna_log2_SDHAF2",0
"cna_log2_SDHB",0
"cna_log2_SDHC",0
"cna_log2_SDHD",0
"cna_log2_SEC14L2",0
"cna_log2_SEC62",0
"cna_log2_SELENBP1",0
"cna_log2_SEMA3B",0
"cna_log2_SEMA3F",0
"cna_log2_SEPT4",0
"cna_log2_SEPT5",0
"cna_log2_SEPT6",0
"cna_log2_SEPT9",0
"cna_log2_SERPINB5",0
"cna_log2_SERPINI2",0
"cna_log2_SERTAD1",0
"cna_log2_SERTAD2",0
"cna_log2_SERTAD3",0
"cna_log2_SET",0
"cna_log2_SETBP1",0
"cna_log2_SETD1B",0
"cna_log2_SETD2",0
"cna_log2_SETDB1",0
"cna_log2_SF1",0
"cna_log2_SF3B1",0
"cna_log2_SFN",0
"cna_log2_SFPQ",0
"cna_log2_SFRP1",0
"cna_log2_SFRP2",0
"cna_log2_SFRP4",0
"cna_log2_SFRP5",0
"cna_log2_SGK1",0
"cna_log2_SGMS1",0
"cna_log2_SH2B3",0
"cna_log2_SH3GL1",0
"cna_log2_SH3GLB1",0
"cna_log2_SHISA3",0
"cna_log2_SHPRH",0
"cna_log2_SHQ1",0
"cna_log2_SIAH1",0
"cna_log2_SIK1",0
"cna_log2_SIN3A",0
"cna_log2_SIRPA",0
"cna_log2_SIRT1",0
"cna_log2_SIRT2",0
"cna_log2_SIRT3",0
"cna_log2_SIRT4",0
"cna_log2_SIRT6",0
"cna_log2_SIX1",0
"cna_log2_SIX2",0
"cna_log2_SKI",0
"cna_log2_SKIL",0
"cna_log2_SKP2",0
"cna_log2_SLC12A5",0
"cna_log2_SLC34A2",0
"cna_log2_SLC39A1",0
"cna_log2_SLC39A4",0
"cna_log2_SLC3A2",0
"cna_log2_SLC45A3",0
"cna_log2_SLC5A8",0
"cna_log2_SLC9A3R1",0
"cna_log2_SLIT2",0
"cna_log2_SLX4",0
"cna_log2_SMAD2",0
"cna_log2_SMAD3",0
"cna_log2_SMAD4",0
"cna_log2_SMARCA1",0
"cna_log2_SMARCA2",0
"cna_log2_SMARCA4",0
"cna_log2_SMARCB1",0
"cna_log2_SMARCC1",0
"cna_log2_SMARCD1",0
"cna_log2_SMARCE1",0
"cna_log2_SMC1A",0
"cna_log2_SMC3",0
"cna_log2_SMCHD1",0
"cna_log2_SMO",0
"cna_log2_SMR3B",0
"cna_log2_SMURF1",0
"cna_log2_SMYD4",0
"cna_log2_SNAI1",0
"cna_log2_SNCG",0
"cna_log2_SND1",0
"cna_log2_SNORD50A",0
"cna_log2_SNX29",0
"cna_log2_SOCS1",0
"cna_log2_SOCS3",0
"cna_log2_SOD2",0
"cna_log2_SOS1",0
"cna_log2_SOX1",0
"cna_log2_SOX11",0
"cna_log2_SOX15",0
"cna_log2_SOX17",0
"cna_log2_SOX2",0
"cna_log2_SOX21",0
"cna_log2_SOX4",0
"cna_log2_SOX7",0
"cna_log2_SOX9",0
"cna_log2_SP100",0
"cna_log2_SPAG9",0
"cna_log2_SPARC",0
"cna_log2_SPARCL1",0
"cna_log2_SPATA4",0
"cna_log2_SPECC1",0
"cna_log2_SPEN",0
"cna_log2_SPI1",0
"cna_log2_SPINK7",0
"cna_log2_SPINT2",0
"cna_log2_SPOP",0
"cna_log2_SPRY2",0
"cna_log2_SPRY4",0
"cna_log2_SPTA1",0
"cna_log2_SPTAN1",0
"cna_log2_SPTBN1",0
"cna_log2_SQSTM1",0
"cna_log2_SRC",0
"cna_log2_SREBF1",0
"cna_log2_SRGAP3",0
"cna_log2_SRPX",0
"cna_log2_SRSF1",0
"cna_log2_SRSF2",0
"cna_log2_SRSF3",0
"cna_log2_SRSF6",0
"cna_log2_SS18",0
"cna_log2_SS18L1",0
"cna_log2_SSBP2",0
"cna_log2_SSX1",0
"cna_log2_SSX2",0
"cna_log2_SSX2B",0
"cna_log2_SSX4",0
"cna_log2_ST13",0
"cna_log2_ST20",0
"cna_log2_ST5",0
"cna_log2_ST7",0
"cna_log2_STAG1",0
"cna_log2_STAG2",0
"cna_log2_STARD13",0
"cna_log2_STAT1",0
"cna_log2_STAT3",0
"cna_log2_STAT5A",0
"cna_log2_STAT5B",0
"cna_log2_STAT6",0
"cna_log2_STIL",0
"cna_log2_STK10",0
"cna_log2_STK11",0
"cna_log2_STMN1",0
"cna_log2_STRA6",0
"cna_log2_STRADA",0
"cna_log2_STRN",0
"cna_log2_STUB1",0
"cna_log2_STYK1",0
"cna_log2_SUFU",0
"cna_log2_SUZ12",0
"cna_log2_SWAP70",0
"cna_log2_SYK",0
"cna_log2_SYNM",0
"cna_log2_SYNPO2",0
"cna_log2_SYT1",0
"cna_log2_SYT13",0
"cna_log2_TAC1",0
"cna_log2_TACSTD2",0
"cna_log2_TAF1",0
"cna_log2_TAF15",0
"cna_log2_TAGLN",0
"cna_log2_TAL1",0
"cna_log2_TAL2",0
"cna_log2_TALDO1",0
"cna_log2_TANK",0
"cna_log2_TAT",0
"cna_log2_TAZ",0
"cna_log2_TBC1D1",0
"cna_log2_TBC1D15",0
"cna_log2_TBC1D3",0
"cna_log2_TBC1D3C",0
"cna_log2_TBC1D7",0
"cna_log2_TBL1XR1",0
"cna_log2_TBL2",0
"cna_log2_TBRG1",0
"cna_log2_TBX2",0
"cna_log2_TBX3",0
"cna_log2_TBX5",0
"cna_log2_TCEA1",0
"cna_log2_TCEAL7",0
"cna_log2_TCEB1",0
"cna_log2_TCEB3",0
"cna_log2_TCF12",0
"cna_log2_TCF3",0
"cna_log2_TCF4",0
"cna_log2_TCF7L2",0
"cna_log2_TCHP",0
"cna_log2_TCL1A",0
"cna_log2_TCL1B",0
"cna_log2_TCL6",0
"cna_log2_TCP1",0
"cna_log2_TDGF1",0
"cna_log2_TDRG1",0
"cna_log2_TEC",0
"cna_log2_TERT",0
"cna_log2_TES",0
"cna_log2_TET1",0
"cna_log2_TET2",0
"cna_log2_TFAP2A",0
"cna_log2_TFCP2",0
"cna_log2_TFE3",0
"cna_log2_TFEB",0
"cna_log2_TFG",0
"cna_log2_TFPI2",0
"cna_log2_TFPT",0
"cna_log2_TFRC",0
"cna_log2_TGFB1",0
"cna_log2_TGFBI",0
"cna_log2_TGFBR2",0
"cna_log2_TGFBR3",0
"cna_log2_TGIF1",0
"cna_log2_TGM3",0
"cna_log2_THBD",0
"cna_log2_THBS1",0
"cna_log2_THRA",0
"cna_log2_THRAP3",0
"cna_log2_THRB",0
"cna_log2_THSD1",0
"cna_log2_THY1",0
"cna_log2_TIMP3",0
"cna_log2_TINCR",0
"cna_log2_TKTL1",0
"cna_log2_TLE1",0
"cna_log2_TLR4",0
"cna_log2_TLX1",0
"cna_log2_TLX3",0
"cna_log2_TMEFF1",0
"cna_log2_TMEFF2",0
"cna_log2_TMEM127",0
"cna_log2_TMEM140",0
"cna_log2_TMPRSS11A",0
"cna_log2_TMPRSS2",0
"cna_log2_TMPRSS6",0
"cna_log2_TMSB4X",0
"cna_log2_TNC",0
"cna_log2_TNFAIP3",0
"cna_log2_TNFAIP8L2",0
"cna_log2_TNFRSF10A",0
"cna_log2_TNFRSF10B",0
"cna_log2_TNFRSF12A",0
"cna_log2_TNFRSF14",0
"cna_log2_TNFRSF17",0
"cna_log2_TNFRSF18",0
"cna_log2_TNFRSF1B",0
"cna_log2_TNFSF12",0
"cna_log2_TNFSF9",0
"cna_log2_TNK1",0
"cna_log2_TNS4",0
"cna_log2_TOM1L2",0
"cna_log2_TOP1",0
"cna_log2_TOPORS",0
"cna_log2_TP53",0
"cna_log2_TP53BP1",0
"cna_log2_TP53BP2",0
"cna_log2_TP53INP1",0
"cna_log2_TP63",0
"cna_log2_TP73",0
"cna_log2_TPD52",0
"cna_log2_TPM3",0
"cna_log2_TPM4",0
"cna_log2_TPR",0
"cna_log2_TPTE2",0
"cna_log2_TRAF3",0
"cna_log2_TRAF6",0
"cna_log2_TRAF7",0
"cna_log2_TREH",0
"cna_log2_TREX2",0
"cna_log2_TRIB1",0
"cna_log2_TRIB2",0
"cna_log2_TRIM13",0
"cna_log2_TRIM15",0
"cna_log2_TRIM24",0
"cna_log2_TRIM27",0
"cna_log2_TRIM28",0
"cna_log2_TRIM3",0
"cna_log2_TRIM31",0
"cna_log2_TRIM32",0
"cna_log2_TRIM33",0
"cna_log2_TRIM35",0
"cna_log2_TRIM62",0
"cna_log2_TRIM8",0
"cna_log2_TRIO",0
"cna_log2_TRIP11",0
"cna_log2_TRIP6",0
"cna_log2_TRIT1",0
"cna_log2_TRRAP",0
"cna_log2_TSC1",0
"cna_log2_TSC2",0
"cna_log2_TSC22D1",0
"cna_log2_TSG101",0
"cna_log2_TSHR",0
"cna_log2_TSLP",0
"cna_log2_TSPAN1",0
"cna_log2_TSPAN13",0
"cna_log2_TSPAN32",0
"cna_log2_TSSC4",0
"cna_log2_TTC4",0
"cna_log2_TTF1",0
"cna_log2_TUSC1",0
"cna_log2_TUSC2",0
"cna_log2_TUSC7",0
"cna_log2_TWIST1",0
"cna_log2_TWIST2",0
"cna_log2_TXN",0
"cna_log2_TXNIP",0
"cna_log2_TYMS",0
"cna_log2_TYRP1",0
"cna_log2_U2AF1",0
"cna_log2_UBE2C",0
"cna_log2_UBE2QL1",0
"cna_log2_UBE3C",0
"cna_log2_UBE4B",0
"cna_log2_UBIAD1",0
"cna_log2_UBR5",0
"cna_log2_UCA1",0
"cna_log2_UCHL1",0
"cna_log2_UFL1",0
"cna_log2_UHRF1",0
"cna_log2_UHRF2",0
"cna_log2_UIMC1",0
"cna_log2_UNC5A",0
"cna_log2_UNC5B",0
"cna_log2_UNC5C",0
"cna_log2_UNC5D",0
"cna_log2_UNCX",0
"cna_log2_URI1",0
"cna_log2_USP12",0
"cna_log2_USP22",0
"cna_log2_USP33",0
"cna_log2_USP4",0
"cna_log2_USP44",0
"cna_log2_USP6",0
"cna_log2_USP8",0
"cna_log2_USP9X",0
"cna_log2_UVRAG",0
"cna_log2_VAV1",0
"cna_log2_VAV2",0
"cna_log2_VAV3",0
"cna_log2_VDR",0
"cna_log2_VEGFA",0
"cna_log2_VEZT",0
"cna_log2_VHL",0
"cna_log2_VIL1",0
"cna_log2_VIM",0
"cna_log2_VPS53",0
"cna_log2_VSNL1",0
"cna_log2_VTI1A",0
"cna_log2_VTRNA2.1",0
"cna_log2_VWA5A",0
"cna_log2_WAS",0
"cna_log2_WDR11",0
"cna_log2_WDR48",0
"cna_log2_WFDC1",0
"cna_log2_WHSC1",0
"cna_log2_WHSC1L1",0
"cna_log2_WIF1",0
"cna_log2_WISP1",0
"cna_log2_WISP3",0
"cna_log2_WNK2",0
"cna_log2_WNT1",0
"cna_log2_WNT10A",0
"cna_log2_WNT10B",0
"cna_log2_WNT11",0
"cna_log2_WNT2",0
"cna_log2_WNT3",0
"cna_log2_WNT5A",0
"cna_log2_WNT7A",0
"cna_log2_WRN",0
"cna_log2_WT1",0
"cna_log2_WWOX",0
"cna_log2_WWTR1",0
"cna_log2_XAF1",0
"cna_log2_XCL1",0
"cna_log2_XIAP",0
"cna_log2_XIST",0
"cna_log2_XPA",0
"cna_log2_XPC",0
"cna_log2_XPO1",0
"cna_log2_XPO5",0
"cna_log2_XRCC5",0
"cna_log2_YAP1",0
"cna_log2_YBX1",0
"cna_log2_YEATS4",0
"cna_log2_YES1",0
"cna_log2_YPEL3",0
"cna_log2_YWHAE",0
"cna_log2_YWHAG",0
"cna_log2_YWHAQ",0
"cna_log2_YWHAZ",0
"cna_log2_YY1",0
"cna_log2_YY1AP1",0
"cna_log2_ZBTB16",0
"cna_log2_ZBTB18",0
"cna_log2_ZBTB20",0
"cna_log2_ZBTB4",0
"cna_log2_ZBTB48",0
"cna_log2_ZBTB7A",0
"cna_log2_ZBTB7B",0
"cna_log2_ZBTB7C",0
"cna_log2_ZC3H10",0
"cna_log2_ZC3H12A",0
"cna_log2_ZCCHC12",0
"cna_log2_ZCCHC8",0
"cna_log2_ZDHHC2",0
"cna_log2_ZEB1",0
"cna_log2_ZEB1.AS1",0
"cna_log2_ZFAND4",0
"cna_log2_ZFAS1",0
"cna_log2_ZFHX3",0
"cna_log2_ZFP36",0
"cna_log2_ZFP36L1",0
"cna_log2_ZFP36L2",0
"cna_log2_ZFP82",0
"cna_log2_ZHX2",0
"cna_log2_ZIC1",0
"cna_log2_ZIC2",0
"cna_log2_ZMYM2",0
"cna_log2_ZMYM3",0
"cna_log2_ZMYND10",0
"cna_log2_ZMYND11",0
"cna_log2_ZNF133",0
"cna_log2_ZNF185",0
"cna_log2_ZNF217",0
"cna_log2_ZNF268",0
"cna_log2_ZNF292",0
"cna_log2_ZNF331",0
"cna_log2_ZNF366",0
"cna_log2_ZNF382",0
"cna_log2_ZNF384",0
"cna_log2_ZNF429",0
"cna_log2_ZNF479",0
"cna_log2_ZNF521",0
"cna_log2_ZNF668",0
"cna_log2_ZNF703",0
"cna_log2_ZNF750",0
"cna_log2_ZNHIT6",0
"cna_log2_ZNRF3",0
"cna_log2_ZRSR2",0
"cna_log2_ZYX",0
"rppa_levels_ACACA.ACACB.ACC_pS79",0
"rppa_levels_ACACA.ACC1",0
"rppa_levels_ACVRL1.ACVRL1",0
"rppa_levels_AKT1.AKT2.AKT3.Akt",0
"rppa_levels_AKT1.AKT2.AKT3.Akt_pS473",0
"rppa_levels_AKT1.AKT2.AKT3.Akt_pT308",0
"rppa_levels_AKT1S1.PRAS40_pT246",0
"rppa_levels_ANXA1.Annexin.1",0
"rppa_levels_ANXA7.Annexin_VII",0
"rppa_levels_AR.AR",0
"rppa_levels_ARAF.A.Raf_pS299",0
"rppa_levels_ASNS.ASNS",0
"rppa_levels_ATM.ATM",0
"rppa_levels_BAD.Bad_pS112",0
"rppa_levels_BAK1.Bak",0
"rppa_levels_BAP1.Bap1.c.4",0
"rppa_levels_BAX.Bax",0
"rppa_levels_BCL2.Bcl.2",0
"rppa_levels_BCL2L1.Bcl.xL",0
"rppa_levels_BCL2L11.Bim",0
"rppa_levels_BECN1.Beclin",0
"rppa_levels_BID.Bid",0
"rppa_levels_BIRC2..cIAP",0
"rppa_levels_BRAF.B.Raf",0
"rppa_levels_CASP7.Caspase.7_cleavedD198",0
"rppa_levels_CAV1.Caveolin.1",0
"rppa_levels_CCNB1.Cyclin_B1",0
"rppa_levels_CCND1.Cyclin_D1",0
"rppa_levels_CCNE1.Cyclin_E1",0
"rppa_levels_CCNE2.Cyclin_E2",0
"rppa_levels_CDH1.E.Cadherin",0
"rppa_levels_CDH2.N.Cadherin",0
"rppa_levels_CDH3.P.Cadherin",0
"rppa_levels_CDK1.CDK1",0
"rppa_levels_CDKN1A.p21",0
"rppa_levels_CDKN1B.p27",0
"rppa_levels_CDKN1B.p27_pT157",0
"rppa_levels_CDKN1B.p27_pT198",0
"rppa_levels_CHEK1.Chk1",0
"rppa_levels_CHEK1.Chk1_pS345",0
"rppa_levels_CHEK2.Chk2",0
"rppa_levels_CHEK2.Chk2_pT68",0
"rppa_levels_CLDN7.Claudin.7",0
"rppa_levels_COL6A1.Collagen_VI",0
"rppa_levels_CTNNB1.beta.Catenin",0
"rppa_levels_DIABLO.Smac",0
"rppa_levels_DIRAS3.DIRAS3",0
"rppa_levels_DVL3.Dvl3",0
"rppa_levels_EEF2.eEF2",0
"rppa_levels_EEF2K.eEF2K",0
"rppa_levels_EGFR.EGFR",0
"rppa_levels_EGFR.EGFR_pY1068",0
"rppa_levels_EGFR.EGFR_pY1173",0
